Soil_pH,Temperature,Humidity,Wind_Speed,N,P,K,Crop_Yield,Soil_Quality,Crop_Type_Corn,Crop_Type_Cotton,Crop_Type_Potato,Crop_Type_Rice,Crop_Type_Soybean,Crop_Type_Sugarcane,Crop_Type_Sunflower,Crop_Type_Tomato,Crop_Type_Wheat,Soil_Type_Loamy,Soil_Type_Peaty,Soil_Type_Saline,Soil_Type_Sandy
6.5,18.87736286244457,80.0,6.623742976759333,84.0,66.0,50.0,87.45057605407847,66.66666666666667,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6.5,18.48103182406709,80.0,6.9484234883638285,70.0,60.0,50.0,80.27298638085095,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5.5,26.38325813199419,73.61674186800582,5.112092168337243,49.5,45.0,38.5,19.09366566444544,22.166666666666668,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
6.75,20.64824742486185,79.35175257513815,6.81922517816164,55.00000000000001,44.0,36.0,53.26400719820732,39.375,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6.5,15.990423803839274,80.0,9.566918764228172,91.0,72.0,60.0,10.409717527533685,74.33333333333333,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6.5,21.94291134520144,78.05708865479856,2.0219459288518813,77.0,60.0,45.0,58.08095163892838,60.66666666666666,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
8.0,15.548663195938964,80.0,9.448191533773064,71.5,55.0,40.5,34.09827439683498,13.916666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
6.25,13.528166694908473,80.0,8.91432708630099,72.0,55.00000000000001,40.0,27.792420001301103,48.70833333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.5,21.111016731039683,78.88898326896032,3.477029307740059,71.5,54.0,38.5,36.99937953155887,27.33333333333333,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
8.0,11.879853531797282,80.0,4.874490161294477,65.0,55.0,45.0,11.953000255399823,13.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8.0,17.502387597103162,80.0,6.840223838065011,58.5,55.0,49.50000000000001,41.30016498228502,13.583333333333334,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6.5,13.85391974223204,80.0,9.172571303194024,77.0,66.0,60.0,34.98051020721,67.66666666666667,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6.25,16.63066511121059,80.0,6.246659270844091,78.0,60.0,48.0,15.738165170114904,54.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.25,13.35334500840099,80.0,9.709521887819768,66.0,50.0,36.0,23.059836781538586,44.33333333333333,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.75,20.078434725317425,79.92156527468258,4.739591751248012,50.0,44.0,33.0,56.59038254030796,37.04166666666667,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
5.5,15.832075743814444,80.0,7.072060575125,60.50000000000001,45.0,31.5,31.896207948018123,22.83333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
6.75,16.668217657252985,80.0,16.835436184565218,60.0,44.0,30.0,30.626999059889165,39.08333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6.75,25.776197692165365,74.22380230783463,12.016771853241316,65.0,48.0,33.0,59.36207063012978,42.58333333333333,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6.5,12.90928482995364,80.0,6.866515760800365,70.0,60.0,50.0,25.601254843234432,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
8.0,12.301201598453192,80.0,7.665085823793062,58.5,55.0,49.50000000000001,13.385467724908256,13.583333333333334,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6.25,10.10813611192484,80.0,16.01672213691986,66.0,55.00000000000001,48.0,0.9303540824870244,49.29166666666667,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.75,28.80380967863092,71.19619032136907,9.352943419296228,55.00000000000001,40.0,27.0,6.367633389121703,35.58333333333333,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6.25,20.715329514449596,79.28467048555041,4.435642587522083,60.0,55.00000000000001,44.0,63.18327263518051,46.375,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6.5,13.874970483148124,80.0,13.622776511290786,77.0,60.0,45.0,36.07498074617968,60.66666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
6.5,17.16154365595385,80.0,9.616912448167684,84.0,66.0,50.0,75.5911337800403,66.66666666666667,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5.5,15.726133885646735,80.0,9.98399058749001,55.0,45.0,35.0,28.88413579459063,22.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
8.0,16.87292554725489,80.0,6.8535149977549725,58.5,55.0,49.50000000000001,30.900031477213144,13.583333333333334,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6.75,13.245673465132302,80.0,14.964935127209756,55.00000000000001,44.0,36.0,19.34707331488381,39.375,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5.5,20.3228433901335,79.6771566098665,10.358817006661209,60.50000000000001,45.0,31.5,57.36183728557853,22.83333333333333,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
8.0,18.09330979854966,80.0,12.501766463646712,65.0,60.50000000000001,49.50000000000001,51.84774807975915,14.583333333333334,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
6.75,16.335251926742266,80.0,12.203358422350902,55.00000000000001,40.0,27.0,35.67265549012927,35.58333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
6.25,15.610269672515024,80.0,12.455454203915618,72.0,55.00000000000001,40.0,45.09913260581967,48.70833333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,10.18096244951391,80.0,13.387208312605429,65.0,55.0,45.0,1.0366542300051396,13.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6.5,19.691419029879988,80.0,8.451865815347878,63.0,60.0,55.00000000000001,87.08270595279521,59.333333333333336,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6.5,12.688623556474788,80.0,7.432675751762286,77.0,66.0,60.0,34.77198597327635,67.66666666666667,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6.75,15.674923604098442,80.0,16.127189268142217,50.0,36.0,30.0,3.899257386565272,33.83333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
8.0,19.33882512085444,80.0,10.84909661618565,71.5,55.0,40.5,47.21932751774808,13.916666666666666,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6.5,17.927517304292895,80.0,10.246851967826272,70.0,66.0,55.00000000000001,83.77430673173001,63.66666666666666,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
6.5,14.878613600540293,80.0,8.334328002613715,77.0,60.0,45.0,37.268108938588014,60.66666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
6.75,17.83926736885636,80.0,8.663492435797684,60.0,44.0,30.0,57.14888014325771,39.08333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6.25,10.976065416698376,80.0,6.987577699743796,60.0,50.0,40.0,6.4205038806205295,43.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.75,17.300375051498236,80.0,9.250806151524596,45.0,40.0,33.0,37.01718051401956,34.41666666666667,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6.5,13.624380068264628,80.0,9.502830840560154,77.0,66.0,60.0,33.7503409444467,67.66666666666667,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6.75,17.776884084034542,80.0,8.13138851073015,55.00000000000001,40.0,27.0,42.83185741999237,35.58333333333333,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6.75,14.159425521873532,80.0,17.505094638581326,50.0,44.0,33.0,26.270094475125628,37.04166666666667,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
6.75,13.133003658117152,80.0,6.479289378963625,55.00000000000001,40.0,27.0,19.60078464469299,35.58333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
6.5,20.242654692538004,79.757345307462,8.343330867157086,84.0,66.0,50.0,103.7491873765401,66.66666666666667,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
8.0,26.78688182516354,73.21311817483647,12.813514904699932,84.5,66.0,49.50000000000001,51.40720677096523,16.666666666666668,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6.75,15.823489137185703,80.0,5.518511076357278,50.0,40.0,30.0,30.817019408753943,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
8.0,16.429326953624525,80.0,11.003370369961075,58.5,55.0,49.50000000000001,39.09480524084591,13.583333333333334,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6.5,25.051022693831747,74.94897730616825,7.103147200368545,77.0,66.0,60.0,45.91398337584695,67.66666666666667,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6.75,16.118939758194493,80.0,12.722484305251768,50.0,36.0,30.0,6.187488342851154,33.83333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
6.5,21.619374018936064,78.38062598106393,6.6045515736019125,77.0,60.0,45.0,63.761054499501206,60.66666666666666,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6.5,17.3127427632377,80.0,8.865121349388913,70.0,66.0,55.00000000000001,73.65521959974299,63.66666666666666,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
6.5,17.028087965701893,80.0,12.145021041403425,77.0,60.0,45.0,67.16883622854955,60.66666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
6.25,19.28722965858703,80.0,10.953415507605651,72.0,55.00000000000001,40.0,69.03324109935178,48.70833333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.25,10.91532164506382,80.0,11.254757664358,60.0,50.0,40.0,6.78280210166015,43.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,11.089521573637658,80.0,8.15494596598061,58.5,55.0,49.50000000000001,6.061407295496293,13.583333333333334,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6.75,12.02554851465217,80.0,5.920431577060242,55.00000000000001,44.0,36.0,13.958125909630825,39.375,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
8.0,12.76783192724736,80.0,10.582269978694924,71.5,55.0,40.5,17.9148966563336,13.916666666666666,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6.25,25.10200981841056,74.89799018158945,7.780377170609837,66.0,50.0,36.0,29.29381004230727,44.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
8.0,21.91452217232399,78.08547782767602,14.69657208770302,78.0,60.50000000000001,45.0,51.587546940159,15.291666666666666,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6.25,18.391497055960205,80.0,9.85591140785747,78.0,60.0,44.0,33.12709642376564,53.08333333333333,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.5,15.538399348633025,80.0,13.365559568280544,70.0,60.0,50.0,56.37807769622457,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6.25,10.353339029488632,80.0,6.245381727428668,66.0,55.00000000000001,48.0,3.245942646986656,49.29166666666667,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.5,17.527509053057457,80.0,9.91322534747539,71.5,54.0,42.0,17.390977122727666,27.916666666666668,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
6.25,18.21361379933772,80.0,13.987457590397296,66.0,50.0,36.0,60.46770720295279,44.33333333333333,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.75,18.54501878794256,80.0,5.721623401992109,50.0,44.0,33.0,54.67247509027096,37.04166666666667,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
6.75,14.799210246778284,80.0,5.707674693645855,55.00000000000001,40.0,27.0,28.16769999207429,35.58333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
8.0,11.594741712625597,80.0,5.639720508176782,78.0,60.50000000000001,45.0,12.255162020579526,15.291666666666666,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6.5,23.09401012510299,76.90598987489702,12.357400475952495,70.0,60.0,50.0,64.7982939265699,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6.75,14.879115114509352,80.0,8.28698584108128,45.0,40.0,33.0,26.62732221787332,34.41666666666667,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6.75,12.983552490134398,80.0,9.029931363141374,55.00000000000001,44.0,36.0,19.22310560276144,39.375,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5.5,17.624443893319754,80.0,15.344875271276102,71.5,54.0,42.0,16.0428751368085,27.916666666666668,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
8.0,15.188301165839688,80.0,5.843884402990804,65.0,49.5,45.0,0.9347907990425876,13.291666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
6.25,19.94441368654509,80.0,11.86992941996381,66.0,50.0,36.0,68.25566958299282,44.33333333333333,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.75,12.775083393130702,80.0,10.631703932885756,50.0,44.0,33.0,18.21436728084632,37.04166666666667,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
6.75,15.29815184960087,80.0,8.059189666883277,55.00000000000001,40.0,27.0,32.84653034333146,35.58333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
6.25,16.967426927108747,80.0,13.795591754871095,72.0,55.00000000000001,40.0,58.3606428922596,48.70833333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.5,25.578778609583274,74.42122139041672,9.38423611115774,91.0,72.0,55.00000000000001,123.86705634767296,72.66666666666667,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6.25,20.86119623379197,79.13880376620803,8.260897265579118,60.0,50.0,40.0,64.95702038647084,43.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.5,13.15239191588885,80.0,10.613648188272236,49.5,45.0,38.5,15.040696838020256,22.166666666666668,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
8.0,12.3535088122689,80.0,9.926936223217051,71.5,60.50000000000001,54.0,18.60358812875386,15.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6.25,17.529955549797673,80.0,4.007765969621479,78.0,60.0,48.0,20.46703634265537,54.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.75,13.316886363394197,80.0,11.05526402978114,55.00000000000001,40.0,27.0,19.04498260821145,35.58333333333333,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5.5,17.51394860520378,80.0,14.15332633505694,55.0,49.50000000000001,38.5,46.23531462442588,23.83333333333333,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
6.25,17.061092011219667,80.0,9.68382422368802,72.0,55.00000000000001,40.0,65.98691297944937,48.70833333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.25,21.58471781616281,78.41528218383719,11.317908273044411,78.0,60.0,44.0,51.86875596351616,53.08333333333333,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.75,17.00812752745737,80.0,7.943169156754577,45.0,40.0,33.0,40.55245965678726,34.41666666666667,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
8.0,13.542550105032548,80.0,7.318397051485568,71.5,60.50000000000001,54.0,22.74027363968063,15.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8.0,18.85849355324172,80.0,1.4543721381097736,84.5,66.0,54.0,30.78973309620017,17.041666666666668,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6.25,23.58382740157193,76.41617259842806,14.612834680222123,66.0,50.0,36.0,39.81018550320683,44.33333333333333,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.5,12.236860025468992,80.0,9.5487404366145,70.0,66.0,55.00000000000001,23.48870544970755,63.66666666666666,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
6.25,24.755171490100096,75.2448285098999,8.230064228756667,66.0,50.0,36.0,37.2486492586407,44.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
6.5,19.23539504992517,80.0,13.66750274466064,91.0,72.0,55.00000000000001,51.77268605461117,72.66666666666667,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5.5,14.552386948760471,80.0,13.28435113491974,55.0,45.0,35.0,24.1865925259991,22.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5.5,12.417755291390922,80.0,10.13273156267132,49.5,45.0,38.5,11.270932636993516,22.166666666666668,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
8.0,18.146244859467924,80.0,9.43001683845286,71.5,60.50000000000001,54.0,55.40995986312288,15.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6.75,23.578780040031223,76.42121995996877,12.315645985106295,65.0,48.0,36.0,57.79618804198898,43.45833333333333,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6.5,25.44187352390364,74.55812647609636,9.58123111553448,77.0,60.0,45.0,45.80411596610946,60.66666666666666,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
8.0,16.38284576297464,80.0,8.047859387964731,71.5,55.0,40.5,41.31117915341183,13.916666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
6.25,14.180195601990391,80.0,9.69146751059179,72.0,55.00000000000001,40.0,33.07055316268436,48.70833333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.25,19.81482764557065,80.0,10.922862266353157,78.0,60.0,44.0,39.75558863826137,53.08333333333333,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.75,15.337492679375044,80.0,13.31657779887395,50.0,40.0,30.0,34.035094645128915,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6.5,19.195924338581563,80.0,15.446118054480715,63.0,60.0,55.00000000000001,73.74098295094399,59.333333333333336,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6.75,12.799963045022988,80.0,8.996477480929759,55.00000000000001,44.0,36.0,18.32497404825772,39.375,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6.75,16.511994221191124,80.0,7.64394057246384,65.0,48.0,36.0,11.665819641542694,43.45833333333333,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6.75,20.82217322996453,79.17782677003547,6.165932249690872,50.0,44.0,33.0,46.26463007021295,37.04166666666667,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
8.0,19.374172191345657,80.0,3.5290580659009807,71.5,55.0,40.5,60.619529625667305,13.916666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
6.5,26.23064482968006,73.76935517031994,14.926045480409108,84.0,66.0,50.0,40.81895562509181,66.66666666666667,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6.25,15.29200736051334,80.0,8.637267174540213,60.0,50.0,40.0,37.63038493456495,43.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.25,12.334480375677431,80.0,10.538250438493806,66.0,55.00000000000001,48.0,22.152191146198145,49.29166666666667,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,18.794642948933827,80.0,10.843574271908128,84.5,66.0,54.0,27.44316874031536,17.041666666666668,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6.25,16.952011719581336,80.0,6.669885684725644,66.0,50.0,36.0,60.47907588508652,44.33333333333333,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,16.390530095459805,80.0,10.539682453460436,65.0,60.50000000000001,49.50000000000001,44.59057174328965,14.583333333333334,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
6.25,22.57258781294791,77.42741218705208,12.31924956753258,66.0,50.0,36.0,50.39053810814828,44.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5.5,15.5268775307298,80.0,5.997923515245387,71.5,54.0,38.5,3.248464904442869,27.33333333333333,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
6.25,16.598909670712686,80.0,7.532135753532697,60.0,50.0,40.0,46.31036530745962,43.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.75,17.385018596975367,80.0,3.169261905701177,45.0,40.0,33.0,42.41749759008092,34.41666666666667,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5.5,26.25227383908135,73.74772616091865,7.894024936579734,60.50000000000001,49.50000000000001,42.0,20.920437766409652,25.33333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
6.75,16.327019141742685,80.0,12.241495672778743,50.0,36.0,30.0,6.799436074801969,33.83333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
6.25,18.463496629971065,80.0,11.37262790859424,66.0,50.0,36.0,67.39331080841139,44.33333333333333,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.5,17.848969059518847,80.0,7.493958840220728,70.0,66.0,55.00000000000001,91.03718923941452,63.66666666666666,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
6.25,12.764267688080434,80.0,8.241828694388126,66.0,50.0,36.0,19.797831601526987,44.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
8.0,20.46635452729965,79.53364547270036,13.673753312878429,78.0,60.50000000000001,45.0,71.1698689082109,15.291666666666666,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6.25,27.898546688271598,72.1014533117284,12.00094121031448,60.0,50.0,40.0,12.163769132485616,43.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.5,20.52024568241677,79.47975431758323,11.169881758089703,60.50000000000001,49.50000000000001,42.0,64.57678180332425,25.33333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
6.25,15.845620250495452,80.0,10.75471325449696,78.0,60.0,48.0,8.075866148676248,54.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.5,20.8096180107354,79.1903819892646,5.34540835974947,77.0,60.0,45.0,93.99077605287648,60.66666666666666,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5.5,13.92533747007304,80.0,8.134545098480826,55.0,49.50000000000001,38.5,24.02771838475223,23.83333333333333,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
